id,date,user,pc,activity
{V7J8-U0IC19NM-6903KBXH},11/22/2010 11:52:35,BMG0917,PC-6688,Disconnect
{O1Z6-E4CL68CT-6430CUSF},11/04/2010 09:32:02,IBB0696,PC-4289,Connect
{F1M1-D6EA41AP-6473XYLT},04/13/2010 15:04:23,MPM0220,PC-2344,Disconnect
{G7E4-R9VI69XT-6689GWIH},05/13/2010 10:27:54,EDB0714,PC-6103,Disconnect
{H2L5-I0DG06PE-2042RCFZ},07/22/2010 13:59:36,LCB0664,PC-3196,Connect
{V4Z5-N6KA28RD-8000GDGV},09/23/2010 16:32:12,KKW0879,PC-2531,Connect
{Q1K9-L5KO72IG-1678VZPA},07/06/2010 15:21:03,NKP0236,PC-5010,Connect
{R1N0-R5BJ18XP-7996WVOY},06/08/2010 06:27:06,BSS0369,PC-8149,Connect
{W6B5-K3NJ99WQ-6625UKKK},01/11/2011 10:00:16,WIF0691,PC-6390,Disconnect
{B8B9-G3FT79UG-8494OPJV},02/18/2010 10:10:36,DIB0285,PC-1268,Connect
{X4K3-C9CL46VK-5990YWPE},07/08/2010 15:11:30,RAR0725,PC-4159,Connect
{I1S1-S6DL06VV-6292RXLC},01/20/2011 08:21:02,LBH0942,PC-3640,Connect
{F6H0-M4RR55FS-5317ZUAV},08/25/2010 12:01:40,CTA0020,PC-3118,Connect
{V4Z3-P9QB32LL-7890QAKM},01/13/2010 09:28:26,BEH0615,PC-9461,Disconnect
{E5U8-N2WU76LT-7099LTUE},09/13/2010 11:52:27,IIW0249,PC-0843,Disconnect
{P9L9-R7PW28ZB-9332XHSO},09/17/2010 19:58:48,HRL0540,PC-1117,Connect
{K4I9-M4QW99TX-9181LPJN},11/04/2010 09:20:44,THR0873,PC-4804,Connect
{F2J4-A2HU85VV-6220IKBY},01/13/2010 13:36:06,AIB0948,PC-8245,Disconnect
{O6A1-I5UB32VJ-7043MAKE},01/10/2011 13:54:17,HSB0196,PC-8001,Disconnect
{D2E1-Y0WL70SF-9285SWNK},03/09/2010 10:47:32,HSB0196,PC-8001,Disconnect
{D8B2-N6CD55OQ-8703XMAH},01/15/2010 15:59:53,DLM0051,PC-0166,Disconnect
{D1Z3-A7ZA21ZT-9422ZOCA},01/10/2011 08:08:48,HPH0075,PC-2417,Disconnect
{G0P6-H4EV62II-4771AEIZ},08/10/2010 10:11:09,JMD0520,PC-1243,Connect
{M8A0-E8BY59BF-5700BUXU},12/01/2010 09:12:55,BJP0134,PC-0898,Connect
{O9G3-E0BR10FR-7677JZTC},11/22/2010 08:36:28,JCR0172,PC-6713,Disconnect
{W8N0-W5HZ07VA-0882QEWK},07/28/2010 14:09:45,AJN0607,PC-8303,Connect
{K4J5-I9DH76GN-7916UJCZ},05/28/2010 12:21:34,AVM0947,PC-0285,Disconnect
{Q6Y7-O6NP58GQ-1308FBIH},09/27/2010 08:15:53,IRM0931,PC-7188,Disconnect
{O4H1-Y8QU26DP-6384PXJS},08/18/2010 09:42:39,XWD0923,PC-1637,Disconnect
{Z8P7-Q5WT48KE-3210RGNL},05/24/2010 17:08:44,ESH0283,PC-1611,Disconnect
{D0M1-I8KG75EG-7588OMCY},05/06/2010 11:28:53,WXH0872,PC-9460,Disconnect
{R4A2-M5NV06LK-3280XJWU},11/30/2010 10:00:30,SGM0021,PC-1528,Disconnect
{B1C1-J6HH16KS-7410SAQX},04/29/2010 22:56:07,EIS0041,PC-3324,Disconnect
{K9D3-Z8QP01HH-6097OYWY},03/29/2010 08:32:00,JDF0593,PC-6301,Connect
{C2J3-Y0CK28SO-8051BYFM},01/23/2010 11:27:15,BRB0355,PC-9896,Disconnect
{G7G6-C0QM72UG-2437ZMSA},04/07/2010 10:02:02,AJF0370,PC-8651,Connect
{W8K3-D5HG40AN-9035BRLF},08/27/2010 12:52:30,DPM0423,PC-2567,Connect
{J4T6-U6XB33ZG-7176JVDE},02/26/2010 09:55:56,VTT0385,PC-5027,Connect
{F5P5-H3SZ14JB-5740YTLU},10/10/2010 09:50:23,IRM0931,PC-7188,Connect
{N3C0-H7LS27HA-5525EVTE},03/23/2011 10:11:32,JJH0613,PC-9171,Connect
{X4P8-K7YM53RJ-7929SYXB},07/05/2010 12:54:40,IIW0249,PC-0843,Connect
{J9B0-A5PQ02VM-3948LDIL},04/13/2011 10:34:59,HCS0003,PC-3054,Connect
{A0S4-W3YY73ZS-3840UTBQ},04/14/2011 14:15:39,WIF0691,PC-6390,Connect
{P5B2-Y6NI29GX-9386PCSP},10/15/2010 17:10:09,CEJ0109,PC-6980,Connect
{I6T2-C7BD92HB-3446HCBQ},11/16/2010 13:40:09,KKW0879,PC-2531,Connect
{S4Q1-T4BU39BR-8692PLXW},07/22/2010 15:06:31,IKR0401,PC-6741,Connect
{F4E6-Z2PV27VN-8440XKTO},02/21/2011 10:45:50,AIB0948,PC-8245,Disconnect
{Q6O2-Z4RA12LN-5617IHPG},04/21/2010 15:01:38,MPM0220,PC-2344,Connect
{G3I0-Y8CR45RC-9658WTTY},02/28/2011 13:42:58,KWE0082,PC-1933,Disconnect
{Y3G8-T1RE36DI-5089YZAC},05/09/2011 09:40:33,MVB0515,PC-3476,Disconnect
{M4S9-Q5DS06ZR-3256NTYH},03/19/2010 14:05:56,QRM0739,PC-7343,Connect
{A7N8-T7FV90ZR-7662NTUL},06/23/2010 10:50:26,DLM0051,PC-0166,Connect
{R8Y8-H6TI54JH-5216UYOF},10/19/2010 13:57:21,CAB0614,PC-6638,Connect
{O2N0-N6RK31ZF-5832GKXB},03/09/2011 14:53:57,JNJ0556,PC-0576,Disconnect
{D7X7-Q7KU03CE-0643LBJP},03/18/2011 16:28:13,QRM0739,PC-7343,Connect
{D0F1-H6SE42AS-9566URTT},03/23/2011 11:05:20,LCB0664,PC-3196,Connect
{W2M4-M2BH63AC-2475ZQSP},10/17/2010 15:10:18,RAW0915,PC-2113,Disconnect
{Z1W9-M2PP30RP-0221VNAS},09/30/2010 21:11:16,BSS0369,PC-3672,Connect
{S6H1-P4NB01CC-1150YTRL},02/04/2010 12:16:45,KKW0879,PC-2531,Disconnect
{H4Q8-W1OV78UJ-6472KNJW},09/10/2010 18:32:38,HRL0540,PC-1117,Disconnect
{B2X2-R6BN86OQ-7159WGIP},08/12/2010 14:16:58,HRL0540,PC-1117,Disconnect
{O6Y0-C2PL40NY-4584NCUQ},04/22/2010 13:24:19,HPH0075,PC-2417,Connect
{T4W1-Z1ON66TJ-2698BAIU},07/16/2010 13:31:08,RNP0211,PC-1736,Connect
{J2M9-I7OS89GF-7032WXBF},02/09/2010 11:11:42,BRB0355,PC-9896,Disconnect
{I3G9-F5RX22PA-3229GENB},09/23/2010 15:20:43,BSS0369,PC-3672,Connect
{H7J1-V6ZQ69HU-8919FCNT},07/30/2010 08:19:01,HAD0246,PC-0926,Connect
{T8J6-Z8YU74NQ-2092LBDE},03/12/2011 14:46:42,MLM0950,PC-9787,Disconnect
{K6R5-F9EH21CL-4546HTNW},05/02/2011 14:55:23,DBB0384,PC-4243,Disconnect
{L7E2-F7NS26OO-8584WACT},02/16/2011 12:41:04,BRM0995,PC-0768,Connect
{E9D5-Y8RA55UX-4597IPLV},02/02/2011 17:31:07,RUM0880,PC-8592,Disconnect
{V1A0-V6DY71YR-6355AULX},03/08/2010 12:43:55,KKW0879,PC-2531,Disconnect
{B2N2-D0EO30TS-1332ERCZ},05/28/2010 13:56:54,SAA0999,PC-4559,Disconnect
{C3C1-E1VQ30JY-4173DWDV},03/08/2011 14:53:56,DLM0051,PC-0166,Connect
{H1Z0-X8DN90QS-9816FPMK},03/12/2010 10:27:55,JNJ0556,PC-0576,Connect
{N5Z8-P4BH34TH-5201EEPH},05/11/2010 14:09:58,JNJ0556,PC-0576,Connect
{A7W1-U0FR97NQ-1063CDSB},05/30/2010 12:49:38,ABC0174,PC-5156,Disconnect
{R7V1-Y6NC97BD-9341TLDL},05/02/2011 15:28:53,BMT0528,PC-0202,Disconnect
{N4L8-D3VF75KI-3535FCLE},01/17/2011 11:43:11,KKW0879,PC-2531,Disconnect
{U5V4-U6VX64MP-8088HKGZ},07/06/2010 12:40:30,SGM0021,PC-1528,Disconnect
{V2O0-N5UH10MW-5904VQJY},06/03/2010 16:13:38,IBB0359,PC-4195,Connect
{O7F1-M2NJ10BJ-6216GSDK},04/28/2011 07:47:32,HPH0075,PC-2417,Disconnect
{C2U4-N3HN57LQ-8034XWYO},12/29/2010 08:19:20,JDF0593,PC-6301,Connect
{O0W6-O0GH55ZS-1338SBLS},04/22/2010 14:03:06,THR0873,PC-4804,Disconnect
{V7M9-M7EK46KO-5979ARKY},04/26/2010 08:35:05,VMJ0546,PC-9000,Connect
{Z7W6-K6ZC61HQ-6208ZCAO},06/14/2010 08:57:11,CLB0774,PC-7029,Connect
{X0R6-C8TV22MJ-7165BXEE},02/09/2011 12:22:57,CLB0774,PC-7029,Disconnect
{G7J8-L6DO60XU-5648ITPX},05/31/2010 09:12:31,AJF0370,PC-8651,Connect
{V9Y8-G3BB00LK-1722PCFB},10/21/2010 14:00:33,IBB0359,PC-4195,Disconnect
{B1Z6-M7QA38GL-5735YQAK},04/07/2010 18:58:06,BRM0995,PC-0768,Connect
{T4T3-Y8PK21KW-7986YLQS},07/08/2010 14:36:15,MLL0598,PC-0189,Connect
{K0B4-T6XM49YD-5515IZVE},11/17/2010 12:20:44,GCL0016,PC-9408,Disconnect
{H3R5-T1AK32OJ-3160LXOK},02/12/2010 09:37:49,RNP0211,PC-1736,Connect
{B4J1-X7RF11YQ-3594QYSZ},01/25/2011 13:22:45,BWP0202,PC-7445,Connect
{Q9O7-Q6KO44EF-9735BMYP},04/13/2011 11:34:02,DPM0423,PC-2567,Disconnect
{Q3Z4-R6YR89ZA-8950HDKR},06/15/2010 14:57:14,MOS0047,PC-5820,Connect
{J2X9-A1CA38KY-5465HBJX},10/08/2010 18:01:55,BRM0995,PC-0768,Connect
{I6C8-V9FN38XD-7946AHKV},05/28/2010 08:44:17,MDM0625,PC-4984,Connect
{H1P2-M4XB84ZV-6725MOLS},05/12/2011 16:25:23,CIM0271,PC-3291,Disconnect
{I9W1-O3DI98DJ-2561XZYQ},01/27/2011 15:13:30,MOH0273,PC-6699,Connect
{H3N2-K4VS64JQ-2536HUMS},04/12/2010 10:56:07,MLL0598,PC-0189,Connect
{C8Y2-F1HW01RW-2986YRXZ},10/05/2010 15:03:22,CGB0637,PC-8508,Connect
{C2B9-D5TG71XL-4240UKGG},09/06/2010 14:46:01,BJM0111,PC-6866,Disconnect
{U1X3-A6EZ63DS-9551FPTK},03/23/2010 10:14:36,NWT0098,PC-4667,Disconnect
{K2K5-A9WF36QB-3494IEXW},04/28/2011 11:18:15,VTT0385,PC-5027,Connect
{W3Q5-Q1YL38GK-4230DYNA},01/16/2011 12:04:01,LBH0942,PC-3640,Connect
{C5P5-K7NB54ZZ-3664CPIW},03/12/2010 16:03:26,CCL0068,PC-7699,Disconnect
{K1L6-H8LO27AL-2472QYSD},01/06/2011 12:47:22,HCL0651,PC-8314,Connect
{J5D8-L3BM51HL-4428VSQJ},08/20/2010 08:45:21,XWD0923,PC-1637,Connect
{C9Y1-J6OG30BK-6644CEZD},11/30/2010 17:00:23,WIF0691,PC-6390,Disconnect
{R6Y5-G3DE06MX-0499FPEZ},10/26/2010 09:02:17,AKR0057,PC-2879,Connect
{Y1W9-G1GR37IT-1901UMTH},08/24/2010 13:30:50,PNH0761,PC-0365,Disconnect
{V1J8-C6WO22YU-5252LRXQ},04/28/2010 08:08:22,DIB0081,PC-9524,Disconnect
{B5U8-C8XL96LQ-9359RWBP},02/17/2010 08:57:34,VIA0063,PC-2684,Disconnect
{B2E2-S1XK29XS-7898KBQM},03/16/2010 17:47:44,VCC0396,PC-4582,Disconnect
{J3A3-M3HP39PE-1570GDFK},05/17/2010 13:35:29,CCL0068,PC-7699,Disconnect
{S3I7-M0WZ04YA-0940DJDM},08/12/2010 09:45:08,HSB0196,PC-8001,Connect
{E3T8-S0AO30YC-0308IUCZ},07/23/2010 12:06:04,DBB0384,PC-4243,Disconnect
{G9G5-N3YP65AG-5430SJKW},11/04/2010 15:45:16,QRM0739,PC-7343,Disconnect
{B9Z9-W1AR98HY-2374KEOH},10/27/2010 17:34:29,CTA0020,PC-3118,Disconnect
{V1A6-H0OJ95GG-3135MXHA},01/04/2011 16:25:51,HRL0540,PC-1117,Disconnect
{E1R7-M5GY35CZ-2425MUHY},07/14/2010 10:14:44,FFC0891,PC-5843,Disconnect
{H6A9-G9GL37GR-6244VWRG},01/12/2010 10:32:28,WIF0691,PC-6390,Connect
{M2C9-Q5NK41LU-1131ASOQ},09/06/2010 10:12:37,BSS0369,PC-3672,Connect
{C0J1-X8KA52IM-7402SMKT},12/24/2010 16:54:59,AJF0370,PC-0925,Disconnect
{M1V9-W2PV22HM-2893ZCKM},02/10/2011 14:10:23,QJR0688,PC-4835,Disconnect
{X3K0-F6SO65CJ-5877YPLJ},03/26/2010 08:53:40,CPG0322,PC-4905,Connect
{K1T8-T1HA44DK-5117YLDF},11/24/2010 11:39:41,KKW0879,PC-2531,Connect
{P2O3-W4CA80PA-5169UOKC},11/16/2010 14:59:38,DLM0051,PC-0166,Disconnect
{A9W9-T0WI09HB-3505NZDL},09/09/2010 11:58:42,CTA0020,PC-3118,Disconnect
{I0Y9-M6AZ53DN-2024ZGFN},02/26/2010 11:00:49,DPM0423,PC-2567,Connect
{Z4E4-I1OQ65IA-0311HZOV},01/16/2010 08:22:24,QOS0878,PC-2211,Connect
{S9Q9-F7IQ66JK-6164TCZU},06/15/2010 13:32:56,CLB0774,PC-7029,Disconnect
{F1N4-C3WA46VC-1467AALW},05/18/2010 15:38:21,AVM0947,PC-0285,Connect
{B7G4-K4CB02CX-2603BEIR},04/08/2010 12:56:29,BRS0734,PC-4785,Connect
{N7X2-Y5EN34ZM-9148TYLQ},03/17/2011 13:44:21,ZKS0899,PC-8517,Connect
{D8Y8-Y1JR84VQ-4760IKLJ},11/03/2010 10:35:52,UAD0771,PC-2499,Disconnect
{T2H9-O1UK77KY-7399GIUS},04/12/2011 20:52:50,AJF0370,PC-9643,Disconnect
{V9P2-G2OG69WK-7700TELR},07/02/2010 17:53:35,XWD0923,PC-1637,Connect
{Q6F8-A0LC59IK-3396HNSQ},09/20/2010 10:23:41,CLB0774,PC-7029,Connect
{M2H2-G9BP21OX-3623PAFA},11/04/2010 14:53:19,BJP0134,PC-0898,Disconnect
{U9A7-H9YY25VH-7701EMUY},03/23/2010 13:02:54,DBB0384,PC-4243,Disconnect
{R5Y4-V8FH51SO-3079UUJN},03/19/2010 11:25:49,HRL0540,PC-1117,Connect
{K7U3-J2AG24ZO-5841LKAC},04/28/2010 10:09:41,MPM0220,PC-2344,Connect
{Q0N2-A7LR05LB-7503MFSJ},04/13/2011 16:37:45,HRL0540,PC-1117,Connect
{H1W7-B3WB32KK-2978OOKQ},06/02/2010 14:42:12,HDS0367,PC-8680,Connect
{K2M2-G0AA02NY-6326VFYV},08/30/2010 16:59:23,RDT0424,PC-3742,Connect
{U5R1-W7AV04US-3325GNXS},03/09/2011 10:25:52,BJP0134,PC-0898,Connect
{H6O2-D3RR20KW-3522SNQP},07/01/2010 15:07:20,MPM0220,PC-2344,Disconnect
{W8V4-D1TR34DL-9326CDNZ},11/22/2010 11:40:28,MVB0515,PC-3476,Connect
{V7C0-K0LA49WI-3459UYLX},05/22/2010 08:16:48,MOH0273,PC-6699,Connect
{Z0R8-W8TG61MT-9752SUUG},02/15/2010 15:02:42,QOS0878,PC-2211,Disconnect
{D3C9-K1LG30DA-5381BNTE},01/31/2011 15:17:29,WIF0691,PC-6390,Disconnect
{M7B9-K3GC84CY-9689KZTP},11/09/2010 10:31:55,VIA0063,PC-2684,Connect
{F5Z5-Y0QN73CM-3794YXNW},02/02/2010 11:51:34,BRM0995,PC-0768,Disconnect
{V6J3-Z4GI30VY-9930VMPX},09/29/2010 11:42:57,OCS0865,PC-8309,Connect
{S2Y2-H2EA51OY-9128BBHT},12/06/2010 13:24:45,DBB0384,PC-4243,Disconnect
{R5F5-L4VJ62ZW-4233OYLW},05/05/2011 09:39:58,DBB0384,PC-4243,Disconnect
{Y7R5-T7MP64KW-8896GGKU},03/09/2011 11:10:52,JMD0520,PC-1243,Connect
{K7D9-H5PY57YC-4594WJBK},08/10/2010 09:17:38,BMG0917,PC-6688,Connect
{N8F2-I4EK57IX-0112VWLR},04/30/2010 15:00:56,JCG0316,PC-9245,Connect
{S6U3-F3UY15IN-0214LJRE},07/30/2010 09:42:29,IIW0249,PC-0843,Disconnect
{O7W2-U8EB32XR-5418CZDY},02/23/2010 11:01:29,MLL0598,PC-0189,Disconnect
{Z1M3-K9VJ82EO-7389PRIZ},05/12/2011 06:49:50,DLM0051,PC-0166,Connect
{K8J2-R7ZV59SY-6099RZNG},01/27/2011 09:18:42,JDF0593,PC-6301,Disconnect
{N4N3-L7DS73PI-9117FMOU},09/17/2010 11:48:41,JNJ0556,PC-0576,Connect
{G6H6-C5AN40LI-1862MJUU},05/11/2010 18:45:40,RHL0992,PC-9040,Connect
{N0T4-F5KC73KC-9451HUAC},02/23/2010 08:30:35,DIB0081,PC-9524,Disconnect
{L5Z0-A7AI66CB-6587BHJW},01/29/2010 23:43:59,EIS0041,PC-4109,Disconnect
{P4U7-O0GJ64YK-5989RBTH},01/13/2011 10:01:53,FOB0756,PC-6204,Connect
{N3R6-G4GQ70DI-7301LFQS},01/29/2010 14:04:33,AIB0948,PC-8245,Connect
{C2A7-S4EY36ND-9468FZOO},07/19/2010 18:59:13,HRL0540,PC-1117,Connect
{E8D0-H1QD48DR-3603BQJO},12/09/2010 14:43:23,MKW0441,PC-1795,Connect
{O5I1-I1HO68UE-0340PCOV},06/24/2010 18:00:30,CAM0681,PC-4953,Connect
{B2E8-V9EX69HG-9962YGHZ},04/09/2010 10:57:39,BRM0995,PC-0768,Connect
{B3Z2-M6VS79YG-8181TYPJ},10/01/2010 15:45:44,BMG0917,PC-6688,Connect
{Z7P0-I2RH58JD-9134PRYL},04/25/2011 12:10:02,EIS0041,PC-9255,Disconnect
{P0A7-R7BI70SI-8805XVWJ},01/21/2010 14:17:07,KCO0122,PC-9174,Connect
{O1N6-M8MT59JQ-7454LVDH},02/16/2011 11:21:58,FSC0601,PC-9066,Disconnect
{Y2C2-H9GU40GV-1170SSFV},09/01/2010 01:14:00,MPM0220,PC-0461,Disconnect
{V2G4-E5HN03DF-8434CVVT},03/17/2010 00:08:13,GTD0219,PC-9174,Connect
{S6A4-S6MS05SX-8429XJGT},02/19/2011 09:23:11,IBS0836,PC-6382,Connect
{U6X3-Y6KQ18DD-5634ZQHB},11/29/2010 15:51:02,CWR0502,PC-3737,Connect
{K7E0-I8RV92ST-0210SLKH},09/28/2010 04:51:14,MCF0600,PC-8790,Connect
{T8O8-Y0IW86GJ-1083ZGPH},08/13/2010 12:05:03,CLB0774,PC-7029,Disconnect
{X3Q1-V6PD86IX-2262WSXZ},04/21/2010 19:27:30,EIS0041,PC-8001,Connect
{V2J5-X1GO53QN-5898KMTV},05/11/2011 15:35:45,VTT0385,PC-5027,Disconnect
{K7A8-V4CM24ZH-6742UYNQ},10/28/2010 14:01:08,FKK0055,PC-0435,Connect
{X3N9-U1CU51MN-5188TYQL},05/04/2010 11:03:57,HSB0196,PC-8001,Disconnect
{T5A9-U5EX84JV-8254VMPJ},09/20/2010 14:12:30,MOH0273,PC-6699,Disconnect
{D2B4-S4HH53WN-3672DXNW},11/01/2010 09:45:41,THR0873,PC-4804,Connect
{S9Z8-T8IZ44KP-7254JQIS},01/13/2010 08:15:29,MOS0047,PC-6112,Connect
{Q3A9-X0AP31LN-9252UUZL},01/04/2010 07:55:55,DIW0118,PC-0174,Connect
{S5F7-Y0FU86HE-2668XSQB},02/25/2010 09:10:03,MLL0598,PC-0189,Connect
{O0G5-V6PO35AZ-5110VXTT},05/27/2010 16:00:32,IJM0776,PC-0198,Disconnect
{X3X3-G1YW03TB-3312THSJ},05/05/2010 16:21:20,JMD0520,PC-1243,Connect
{Q9N1-J0YG96NL-0578DHTN},02/09/2011 12:51:24,NGC0058,PC-7558,Connect
{E0W0-P8XS94YI-7895WJPK},03/24/2010 15:44:32,TNM0961,PC-2030,Disconnect
{I7M5-Y5BH92TJ-9645HYQB},08/18/2010 10:53:36,ILJ0526,PC-7275,Disconnect
{E7T7-X5OZ10KL-9254LAGZ},12/12/2010 15:02:32,HSB0196,PC-8001,Connect
{G2Q5-R2TB91XO-4264GMJF},05/17/2010 12:08:19,MDM0625,PC-4984,Disconnect
{S5V9-Y1UR00BO-6113NQKB},07/22/2010 11:00:35,THR0873,PC-4804,Disconnect
{W8R0-Q5UU38EZ-2198PEPZ},07/16/2010 12:32:53,VSS0154,PC-6055,Connect
{O4U1-H1KZ10VU-8022NOTB},11/23/2010 09:57:29,JNJ0556,PC-0576,Connect
{K5L3-V7XQ24ZY-4573GWAP},09/21/2010 13:48:51,ZKS0899,PC-8517,Connect
{N9J8-T4PH35FP-2377OXFF},07/13/2010 12:59:26,HSB0196,PC-8001,Connect
{A9P5-G7AZ75ZF-9213NYYQ},04/08/2010 18:05:53,JDF0593,PC-6301,Connect
{K0C1-Z9MR16IN-1978SOXB},03/08/2011 20:56:10,IBB0359,PC-8989,Connect
{G9V7-H7LY88MC-8246PPVP},02/25/2011 08:55:59,AJF0370,PC-8651,Disconnect
{H7T0-X4OB27NP-1330MJUL},12/07/2010 15:09:08,AIB0948,PC-8245,Connect
{F8S1-G6TL29IA-8141HDYK},02/04/2011 10:42:07,BJP0134,PC-0898,Connect
{B3W3-Y6LX83UG-9747JUJW},04/30/2010 12:55:14,MTB0620,PC-9348,Connect
{R5R1-I9KM69ZW-2842YECY},01/03/2011 18:09:21,MLL0598,PC-0189,Disconnect
{S7I8-I0YB81BB-0145FJTC},11/19/2010 07:22:17,AVM0947,PC-0285,Connect
{B9H7-H7WG64CX-9968VZKW},10/12/2010 14:47:36,AIB0948,PC-8245,Disconnect
{U7Q0-F2FF60AB-7352GIEW},05/03/2011 12:11:11,JBD0616,PC-1479,Disconnect
{G6Y5-W1HB08BL-0511KLYD},07/19/2010 11:31:56,LBH0942,PC-3640,Disconnect
{U2S2-B4OF78SY-1879DNHJ},06/30/2010 10:15:35,RSC0089,PC-9929,Connect
{P8A9-H2VV26TZ-4605EFDI},06/03/2010 16:39:17,KKW0879,PC-2531,Disconnect
{Y8P2-I5SZ00LB-1472DAKY},12/28/2010 10:24:38,SGM0021,PC-1528,Disconnect
{B9R5-A0GN48SG-2609ERKT},04/16/2010 13:00:50,QRM0739,PC-7343,Connect
{G7X6-H5SX57DA-4173ZUOD},01/12/2010 11:34:47,BRM0995,PC-0768,Disconnect
{S0R1-Y8QR70JN-6405RFXL},03/30/2010 17:29:16,CEJ0109,PC-6980,Disconnect
{P4R2-G9EN46PN-4731XOYJ},02/01/2010 11:10:29,LCB0664,PC-3196,Connect
{R6P7-P1LF05QM-3975PCVK},08/11/2010 13:39:57,CQW0652,PC-3449,Disconnect
{G0C8-G8JB47PJ-2120SMJO},05/04/2010 17:39:38,THR0873,PC-4804,Connect
{K3T2-T6PM80RM-2981YRKQ},02/16/2010 15:19:30,RSC0089,PC-9929,Connect
{J3I3-P9DU06UZ-9933VJWN},02/26/2010 07:53:11,NGF0157,PC-6056,Disconnect
{H1I7-X3BB25HU-4248WSJQ},04/21/2010 10:59:44,AIB0948,PC-8245,Disconnect
{I2Y5-J2VT63AJ-1744UEVH},05/16/2011 14:36:22,MOH0273,PC-6699,Disconnect
{W8B3-K4ES59PV-6211UZYW},12/16/2010 13:37:46,DBB0384,PC-4243,Connect
{O4T8-E4PY20BD-2234OXDS},03/03/2010 10:21:22,CAB0614,PC-6638,Disconnect
{I0S7-U4JR35LC-9051MPIN},03/24/2011 12:00:25,OBH0499,PC-7989,Connect
{U5S4-C5XZ84KI-1932KZRP},01/19/2010 14:10:15,BSS0369,PC-3672,Connect
{Z7L7-D2TS74IS-6169KVLX},02/28/2011 15:09:21,AIB0948,PC-8245,Connect
{T2D6-Y4QK73SU-0989VHUM},08/07/2010 11:51:27,BDI0533,PC-5883,Disconnect
{Z8I2-L4KB95PX-4738EUYR},02/19/2010 14:32:30,KKW0879,PC-2531,Disconnect
{Z9L5-W1BY50UX-2659VINR},03/01/2011 15:18:43,CEJ0109,PC-6980,Connect
{F5Q5-S0HX57RA-8724NJOV},06/01/2010 14:13:22,BJM0111,PC-6866,Connect
{I7G5-Z8RX48WA-5486ZQCG},12/20/2010 13:36:08,KRL0501,PC-7206,Disconnect
{Y4W5-L9LN49HT-8979UWSV},04/14/2011 20:48:22,BAL0044,PC-1611,Connect
{X1X9-E0BJ11VW-0193YAYT},04/15/2011 14:49:48,IBB0359,PC-4195,Disconnect
{L7H5-D5OY37AG-2659DNSA},09/30/2010 12:58:01,AIB0948,PC-8245,Connect
{E9H1-F2PO97RU-0871HVCH},10/19/2010 07:29:41,MPM0220,PC-2344,Connect
{Q1U3-A3OY41XL-0755BPLF},04/06/2010 11:46:53,AJN0607,PC-8303,Disconnect
{F7T7-D8IU15XV-7722XDBM},04/12/2011 09:06:06,OBH0499,PC-7989,Connect
{Z1N1-R7EV56LY-8671XOYJ},04/27/2010 11:34:14,SGM0021,PC-1528,Disconnect
{A3K9-U4FP12LJ-3186FBLL},08/09/2010 07:51:58,BBG0325,PC-6609,Connect
{Z4Z5-U9OO50AQ-1768MGNL},12/13/2010 12:51:32,JDB0169,PC-7502,Disconnect
{V7G4-G4PD70HW-8732OCSH},02/08/2010 11:27:09,PNL0301,PC-5611,Disconnect
{Z7X1-Z5GV49CN-3226OJQI},09/03/2010 22:13:37,AJF0370,PC-7733,Connect
{S5F5-W9JL68CT-4576WHAU},03/26/2011 13:19:54,JHP0583,PC-9083,Disconnect
{O0P5-Z3JG14RL-4727KNTD},03/10/2010 16:57:01,RAW0915,PC-2113,Connect
{C8N3-Y7IM10XV-0053JFKU},04/15/2010 15:49:29,MLL0598,PC-0189,Connect
{B2H6-X5KZ41AX-2235PMRM},11/02/2010 11:58:33,HSB0196,PC-8001,Disconnect
{Q1B6-B7VG20UZ-8131DXHB},06/21/2010 18:47:31,OLW0689,PC-1301,Disconnect
{L9J3-V4YF76KZ-7821BFYN},03/03/2011 13:10:39,AJH0175,PC-3815,Connect
{E1W9-Q9KP08PG-7594QQQB},02/03/2010 10:12:14,XWD0923,PC-1637,Connect
{L0W1-A7LE14FZ-7302KZRI},03/18/2010 09:38:05,HPH0075,PC-2417,Disconnect
{I1J4-D8TS42LC-4541XHKD},10/06/2010 08:52:12,RAW0915,PC-2113,Connect
{Z2U1-C4XI95LH-1389VUUV},12/14/2010 16:16:09,BRM0995,PC-0768,Disconnect
{J7W5-U7MM60SF-1886OIEJ},04/10/2010 14:15:49,BDI0533,PC-5883,Connect
{C1Z6-L4GC77NP-1592QAKT},03/18/2010 09:13:20,SAA0999,PC-4559,Disconnect
{P9E0-U9JO51IM-6359XCJR},04/15/2011 15:45:47,BJM0111,PC-6866,Connect
{R4H0-N2AB81OR-6229PAIP},04/22/2010 16:50:11,FFC0891,PC-5843,Connect
{C0X6-H2LU91YF-5069DRWJ},01/17/2010 12:02:27,HPH0075,PC-2417,Disconnect
{G3F7-A6GX58QE-9698WYHR},10/31/2010 12:29:19,HSB0196,PC-8001,Connect
{X4P1-W2GJ03YN-3650MCUS},12/20/2010 17:51:37,HRL0540,PC-1117,Connect
{J0Y5-U2KL45DU-5321FTOV},10/15/2010 22:46:20,CCA0046,PC-4256,Connect
{Z9T7-X9CF69CI-2315TXNU},01/05/2010 23:24:26,OBH0499,PC-7989,Connect
{B9Z1-N3SL14QM-5419GGTL},04/01/2011 16:21:22,GHH0288,PC-4686,Connect
